"","plot_number","dominant_veg_1930","secondary_veg_1930","dominant_cover_1930","secondary_cover_1930","dominant_veg_2009","secondary_veg_2009","dominant_cover_2009","secondary_cover_2009","elevation","aspect","slope","solar_radiation_summer","solar_radiation_equinox","solar_radiation_winter","road_dist","precipitation","max_temp","mean_temp","min_temp","max_vpd_jan","max_vpd_aug","available_water_supply","bulk_density","organic_matter","clay","sand","silt","number_fires","min_return_interval","min_anomaly"
"83",143,"chaparral","grass",80,20,"chaparral","grass",84,16,890.786584472656,-0.428514050661276,26.1772716712952,5448.10516601563,2782.30445800781,537.4997265625,1460.29422363281,713.890014648438,32.4500007629395,15.4799995422363,3.27999997138977,12.1899995803833,39,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"84",144,"chaparral","grass",98,2,"chaparral","grass",86,14,1239.91529296875,-0.212469924923714,10.6421088981628,6591.49352539063,4495.30783203125,1762.34327636719,255.067299194336,774.401402587891,31.1654005813599,15.3948001480103,4.59359993934631,9.82460014343262,33.5319989776611,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"85",149,"sage","chaparral",50,42,"chaparral","grass",48,44,807.626064453125,-0.612055953951108,11.6797360992432,6160.04280273438,3764.37681152344,1238.69681152344,380.251685791016,678.150024414062,33.3400001525879,14.6199998855591,0.980000019073486,14.0299997329712,40.6399993896484,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"86",155,"chaparral","grass",92,8,"chaparral","grass",96,4,1123.565,-0.498036034941417,12.4302624416351,6363.1015234375,4228.91706054688,1588.66560791016,2232.35450683594,770.099975585938,31.2299995422363,15.4499998092651,4.61999988555908,9.80000019073486,33.6500015258789,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"87",162,"sage","grass",64,14,"chaparral","grass",70,18,226.920530395508,-0.544875043604183,22.7383393096924,5177.65704101562,3306.34681152344,1183.09039306641,55.0089176940918,577.090026855469,33.2599983215332,17.1800003051758,5.73999977111816,13.7299995422363,38.2700004577637,25.5,1.45,1.26,31,35,34,2,5,-102.014007568359
"88",163,"chaparral","sage",52,26,"chaparral","grass",72,28,774.038931884766,0.338820541606973,25.7900135040283,5710.43583007813,3481.66198730469,1139.52306396484,1039.86989501953,571.070007324219,32.4300003051758,15.6700000762939,4.05000019073486,12.6499996185303,37.5900001525879,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"89",164,"chaparral","grass",64,36,"chaparral","grass",74,26,1017.13362426758,0.894406543130565,18.6297116279602,6283.44118164062,4609.986796875,1960.82942138672,314.847215576172,733.22998046875,32.5400009155273,14.8299999237061,1.17999994754791,12.6599998474121,38.9700012207031,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"90",165,"chaparral","grass",58,22,"grass","chaparral",64,36,875.2172265625,0.0514805631843472,38.2019679260254,4965.02374023437,2537.73136230469,604.833947753906,244.400075073242,691.919982910156,33.2599983215332,14.6599998474121,0.870000004768372,13.8299999237061,40.5800018310547,12.47,1.52,0.58,18.4,55.6,26,2,86,-103.378967285156
"91",166,"chaparral","grass",76,24,"grass","sage",60,30,732.948830566406,0.947828093448632,24.2413796377182,5773.9151953125,4050.62511230469,1624.16981689453,193.7602734375,682.359985351562,33.5499992370605,14.6000003814697,0.829999983310699,13.9799995422363,41.5400009155273,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"92",167,"chaparral","grass",90,10,"chaparral","grass",76,24,957.644832763672,0.0541001164050887,12.6275442886353,6378.39377929688,4437.50556640625,1767.33879638672,1277.10751220703,696.820007324219,32.0900001525879,15.5,3.9300000667572,11.6999998092651,37.810001373291,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"93",168,"tree","grass",84,16,"tree","grass",80,20,1107.10871582031,-0.600975800921156,45.1770907592773,4528.72806640625,1548.17075683594,415.461865234375,38.9894323730469,715.390014648438,32.060001373291,16.1599998474121,5.57000017166138,11.2399997711182,37.0499992370605,12.47,1.52,0.58,18.4,55.6,26,2,86,-118.033935546875
"94",169,"grass","sage",68,32,"grass","sage",94,6,648.500490722656,0.349602364871118,9.36486946105957,6219.9942578125,4295.530390625,1672.81048583984,446.734025878906,534.799987792969,33.6300010681152,16.4300003051758,4.25,13.6800003051758,39.8600006103516,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"95",170,"chaparral","grass",92,8,"chaparral","grass",80,20,565.078942871094,-0.487099321329675,18.1413009262085,5483.1327734375,3153.40080078125,887.704256591797,4413.71915039063,561.880004882812,34.3899993896484,16.4799995422363,4.09000015258789,12.9700002670288,43.7799987792969,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.244995117188
"96",173,"sage","grass",80,20,"grass","sage",76,14,403.545947265625,0.816236695445691,28.0217001342773,5496.727109375,3691.537421875,1377.47561035156,299.73857421875,569.679992675781,34.7200012207031,17.5,5.69999980926514,13.7200002670288,43.0400009155273,5.79,1.48,1.73,22.5,39.8,37.7,5,5,-322.613983154297
"97",175,"chaparral","grass",86,14,"chaparral","grass",64,36,752.420335693359,-0.802918326798017,26.0015004348755,5588.33708007812,3497.81564941406,1183.83273681641,577.433658447266,682.359985351562,33.5499992370605,14.6000003814697,0.829999983310699,13.9799995422363,41.5400009155273,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"98",176,"grass","chaparral",46,42,"sage","grass",44,36,387.274490356445,-0.959611764674602,15.3709151077271,5758.8991015625,3427.73369140625,1063.56163085938,135.043651580811,575.929992675781,33.1199989318848,16.5100002288818,4.90999984741211,13.8100004196167,39.0800018310547,25.5,1.45,1.26,31,35,34,2,5,-105.784973144531
"99",177,"chaparral","grass",98,2,"grass","sage",72,28,259.821106262207,0.386700099907937,18.1502247238159,5811.19174804687,4233.0101953125,1732.80274169922,324.434503173828,526.150024414062,33.9099998474121,17.8500003814697,6.82000017166138,14.1800003051758,40.6500015258789,4.37,1.44,0.75,24,39,37,3,5,-116.790985107422
"100",179,"barren","chaparral",62,38,"chaparral","grass",48,32,1069.46493164063,-0.142857759611565,19.656675567627,6264.67474609375,4469.719453125,1843.67020019531,2921.62234375,655.289978027344,31.5499992370605,15.4700002670288,4.40999984741211,10.5299997329712,35.6699981689453,4.97,1.48,0.8,21.6,45.4,33,2,86,-123.544006347656
"101",180,"chaparral","grass",66,22,"chaparral","grass",52,42,1198.19196777344,0.131348377747126,15.6854643249512,6442.75734375,4583.33711914062,1903.8223828125,1497.13679199219,770.099975585938,31.2299995422363,15.4499998092651,4.61999988555908,9.80000019073486,33.6500015258789,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"102",181,"tree","grass",64,36,"tree","grass",60,40,550.741614990234,-0.80802851737419,14.8656667137146,5783.15262695313,3327.87519042969,949.812770996094,151.725999145508,560.280029296875,34.2999992370605,16.6700000762939,4.25,14.0900001525879,41.7099990844727,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-110.640991210938
"103",182,"grass","chaparral",58,42,"grass","chaparral",80,14,951.851223144531,0.895082817668808,29.0404253387451,5548.95782226562,3944.54490234375,1579.55845458984,6056.10873046875,567.909973144531,31.7600002288818,15.5699996948242,4.46000003814697,10.3400001525879,36.439998626709,9.18,1.51,0.65,20.8,52.1,27.2,1,86,-103.244995117188
"104",185,"chaparral","grass",56,44,"chaparral","grass",78,22,657.818259277344,0.243936912053197,23.3042819976807,5634.15884765625,4067.36885742187,1540.50938598633,75.9482582092285,561.408001708984,33.9310005187988,16.5009994506836,4.35099992752075,14.1820001602173,41.6580005645752,4.37,1.44,0.75,24,39,37,4,6,-116.790985107422
"105",186,"chaparral","grass",58,42,"grass","sage",60,36,860.128685302734,0.617135156036528,12.3332632064819,6339.86419921875,4498.54825195313,1828.07078125,330.25086730957,696.299987792969,33.2099990844727,14.2700004577637,0,13.289999961853,40.6800003051758,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"106",187,"chaparral","grass",98,2,"chaparral","grass",86,14,1320.497890625,-0.655129487125678,13.2552223396301,6558.09563476562,4316.57922851562,1618.12008789062,1219.65452148437,750.159973144531,30.3600006103516,14.5100002288818,3.5,8.9399995803833,31.3999996185303,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-123.544006347656
"107",189,"grass","tree",56,44,"grass","chaparral",84,14,642.477452392578,0.412963754911388,34.3721769714356,5170.9557421875,3017.21120605469,916.366647949219,405.987828369141,569.679992675781,34.7200012207031,17.5,5.69999980926514,13.7200002670288,43.0400009155273,25.5,1.45,1.26,31,35,34,5,5,-322.613983154297
"108",190,"grass","chaparral",60,40,"grass","sage",76,16,790.023902587891,0.167774407825198,28.3323759746552,5465.93384765625,3147.757578125,947.985050048828,319.646390991211,682.359985351562,33.5499992370605,14.6000003814697,0.829999983310699,13.9799995422363,41.5400009155273,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"109",191,"chaparral","grass",88,12,"chaparral","grass",88,12,1076.25539794922,0.0459190178241268,28.9115036773682,5927.2226953125,4538.68883789063,2030.52421875,4329.51180664062,622.960021972656,31.8799991607666,16.0300006866455,5.13000011444092,10.7299995422363,36.189998626709,4.97,1.48,0.8,21.6,45.4,33,2,86,-106.989959716797
"110",193,"grass","sage",66,32,"grass","sage",68,28,573.541286621094,0.976471726719877,39.6725490379334,4877.83368164063,3645.07916503906,1571.46250976563,4949.05008789063,569.700012207031,34.7099990844727,16.9099998474121,4.65000009536743,12.8800001144409,44.5499992370605,4.97,1.48,0.8,21.6,45.4,33,2,86,-123.544006347656
"111",194,"chaparral","sage",54,38,"sage","grass",46,42,326.363966674805,-0.264946713392591,24.724450378418,5593.61043945312,3944.77058105469,1562.86739257812,93.753486328125,516.669982910156,33.4000015258789,17.6100006103516,6.51999998092651,14.0299997329712,38.3699989318848,4.37,1.44,0.75,24,39,37,3,5,-116.790985107422
"112",200,"chaparral","barren",48,42,"chaparral","grass",58,22,1205.52822021484,0.0443613932276279,14.833608417511,6466.6908203125,4597.02448242188,1893.30497070313,2580.75651367187,687.049987792969,31.7600002288818,16.1299991607666,5.55999994277954,10.4099998474121,35.4300003051758,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"113",201,"chaparral","grass",90,10,"chaparral","grass",84,16,1170.00845703125,-0.929996658220599,13.3010822677612,6395.5620703125,3862.53824707031,1259.66983154297,3506.624375,687.049987792969,31.7600002288818,16.1299991607666,5.55999994277954,10.4099998474121,35.4300003051758,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"114",202,"sage","tree",52,30,"chaparral","grass",52,34,490.860531616211,-0.720867642900556,19.0312936019897,5725.79072265625,3090.32460449219,784.665825195313,59.8535601043701,590.510009765625,33.9799995422363,16.5100002288818,4.42000007629395,14.0100002288818,41.4700012207031,4.37,1.44,0.75,24,39,37,3,5,-102.014007568359
"115",204,"tree","grass",86,14,"tree","grass",96,4,1230.29548095703,-0.652802297086868,39.0348528289795,5036.38930664063,2023.30126708984,470.370570068359,2318.4887890625,752.97998046875,30.6800003051758,14.9099998474121,4.03000020980835,9.35000038146973,32.439998626709,4.97,1.48,0.8,21.6,45.4,33,2,86,-122.382019042969
"116",205,"grass","sage",68,30,"grass","sage",90,10,382.966514892578,0.932169043999004,32.8260078430176,5407.14473632812,4293.46416503906,1932.09756103516,288.004897460938,567.650024414062,32.7599983215332,17.0100002288818,5.82000017166138,13.6899995803833,37.0200004577637,14.87,1.45,1.25,31,29,40,3,5,-157.602966308594
"117",209,"grass","sage",54,46,"grass","chaparral",54,30,710.433391113281,0.953799920225623,46.0923222351074,4670.75643554687,3976.39524902344,1946.06490966797,4804.9642578125,544.260009765625,35.3199996948242,17.5900001525879,5.05000019073486,13.4399995803833,45.5900001525879,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.244995117188
"118",210,"chaparral","grass",94,6,"chaparral","grass",52,46,785.920111083984,-0.713373716090947,22.3705825614929,5760.57875,3129.14755371094,834.913815917969,114.077917022705,682.883586425781,33.5447991943359,14.5956003570557,0.817199983596802,13.9703995513916,41.5308009338379,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"119",212,"chaparral","grass",72,28,"grass","chaparral",66,34,1191.07375244141,0.796729101158742,29.9440885543823,5827.05161132812,4072.29611328125,1634.7617578125,207.89625213623,774.5,30.8600006103516,15.0500001907349,4.19000005722046,9.55000019073486,32.6699981689453,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"120",213,"chaparral","grass",92,8,"chaparral","grass",52,48,833.212972412109,0.165749402539884,14.9329226303101,6262.8855078125,4455.80876953125,1813.93522216797,490.851683959961,678.150024414062,33.3400001525879,14.6199998855591,0.980000019073486,14.0299997329712,40.6399993896484,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"121",217,"barren","chaparral",46,44,"chaparral","grass",42,40,1266.65180664062,-0.316575897977034,7.59455152273178,6584.91377929687,4124.13447265625,1431.82788085938,2232.83452636719,756.061579589844,30.7790001678467,15.0071998405457,4.13620015144348,9.43100034713745,32.6577991485596,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"122",218,"chaparral","grass",98,2,"chaparral","grass",92,8,1250.41266357422,-0.796943929783695,20.4721886444092,6281.34094726562,4001.31829101563,1423.74565917969,61.1775098419189,766.369995117188,31.0400009155273,15.2700004577637,4.44999980926514,9.73999977111816,33.0200004577637,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"123",219,"sage","chaparral",48,42,"grass","sage",82,16,448.295797119141,0.683775265922244,16.0377124977112,5957.07640625,4065.0897265625,1553.45711914063,212.093451843262,561.119995117188,31.2600002288818,16.7399997711182,5.90000009536743,13.8199996948242,31.5900001525879,14.87,1.45,1.25,31,29,40,4,5,-305.406982421875
"124",220,"chaparral","sage",60,26,"grass","chaparral",60,32,766.314779052734,0.319362939067652,11.5872006988525,6277.3890625,4395.75414550781,1752.78827392578,422.469669189453,683.799987792969,33.4599990844727,14.6400003433228,0.889999985694885,13.960000038147,41.1599998474121,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"125",223,"chaparral","grass",94,6,"chaparral","grass",86,14,801.208767089844,-0.530585851198219,24.340016078949,5643.08182617188,3679.24669921875,1263.98919311523,1649.07711914062,713.890014648438,32.4500007629395,15.4799995422363,3.27999997138977,12.1899995803833,39,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"126",225,"chaparral","sage",56,38,"chaparral","grass",58,36,358.855775146484,0.207347453729309,25.8253536605835,5566.25413085938,4251.16458007813,1834.62204345703,267.200680541992,561.739990234375,30.2299995422363,16.3799991607666,5.15000009536743,13.9099998474121,29.1299991607666,5.79,1.48,1.73,22.5,39.8,37.7,3,7,-103.378967285156
"127",227,"chaparral","barren",60,26,"chaparral","barren",72,18,924.463715820312,-0.600200629226161,22.0684765052795,5864.36600585938,3093.84045410156,725.708839111328,3662.24396484375,597.97998046875,33.5800018310547,15.4399995803833,2.84999990463257,12.4300003051758,42.0800018310547,4.97,1.48,0.8,21.6,45.4,33,3,14,-123.544006347656
"128",228,"chaparral","grass",84,16,"chaparral","grass",70,30,1288.90513671875,0.20619786408561,28.2305896949768,5827.2667578125,3301.23026855469,931.267510986328,595.387661132812,743.869995117188,32.0900001525879,15.3299999237061,3.42000007629395,11.789999961853,37.8800010681152,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"129",229,"grass","sage",62,38,"grass","sage",50,42,802.741171875,0.28170970619702,21.97884349823,6038.592578125,4537.37381835938,1958.86088623047,5773.32483398437,565.690002441406,33.4500007629395,15.8550004959106,3.54499995708466,11.9949998855591,41.125,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-123.544006347656
"130",230,"grass","chaparral",36,34,"grass","sage",68,26,244.278012695312,0.642152622775841,28.7078273391724,5534.1397265625,4393.7725,1961.43818603516,298.406585693359,529.690002441406,30.3500003814697,16.8799991607666,6.73999977111816,14.2700004577637,28.9300003051758,25.5,1.45,1.26,31,35,34,2,5,-102.014007568359
"131",231,"sage","chaparral",80,16,"grass","chaparral",72,16,399.585692749023,-0.224772440101283,28.5607605361938,5245.0365234375,2661.75277832031,554.576186523438,205.104392089844,573.72998046875,33.9000015258789,17.5599994659424,5.8899998664856,14.1800003051758,40.5,15.69,1.48,0.42,13,53,34,4,5,-371.100006103516
"132",232,"chaparral","grass",88,12,"chaparral","grass",98,2,941.754517822266,-0.220132975911505,20.5647230529785,5939.45713867188,3283.68972167969,887.198304443359,3367.78956054687,602.594392089844,33.3000018310547,15.1963996124268,2.55039992332458,12.1836002731323,41.3660009765625,4.97,1.48,0.8,21.6,45.4,33,3,14,-123.544006347656
"133",233,"grass","chaparral",82,18,"grass","chaparral",64,36,779.586574707031,0.792289525523953,17.6849634552002,5838.71142578125,3943.25565917969,1455.48501953125,40.634709777832,687.919982910156,33.0299987792969,14.5100002288818,0.670000016689301,13.8900003433228,39.7299995422363,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"134",235,"chaparral","sage",72,24,"grass","sage",74,18,371.3862890625,0.894091967511456,26.4507934570312,5580.7234765625,4345.20977539062,1870.71478515625,122.050334320068,491.899993896484,34.7099990844727,17.9699993133545,6.67999982833862,14.3800001144409,41.5900001525879,11.01,1.42,0.49,27,22.3,50.7,5,6,-149.285980224609
"135",236,"grass","chaparral",56,44,"chaparral","grass",46,38,1228.94256835937,0.787880008259732,37.6340172576904,5492.054140625,4762.7665625,2404.03286132812,2561.71412109375,752.97998046875,30.6800003051758,14.9099998474121,4.03000020980835,9.35000038146973,32.439998626709,4.97,1.48,0.8,21.6,45.4,33,2,86,-122.382019042969
"136",237,"sage","grass",84,16,"grass","sage",82,18,865.900775146484,-0.708605537335945,24.3484013366699,5928.83549804687,3853.057890625,1396.59041015625,334.641305541992,537.02001953125,32.810001373291,15.4099998474121,2.9300000667572,13.2600002288818,37.7900009155273,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"137",239,"chaparral","grass",82,18,"chaparral","grass",72,28,885.469735107422,-0.227801347924963,18.5673065948486,6166.67568359375,4317.45666015625,1729.36960449219,923.584014892578,696.299987792969,33.2099990844727,14.2700004577637,0,13.289999961853,40.6800003051758,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
